Unnamed: 0,Date,User,Tweet,Emotion
832,2019-05-13 15:02:21+00:00,uttamkaul,"@sharatpradhan21 has to be the master of whateboutery 

He always has question if it is against #BJP 

Mayawati abuses the PM, he doesn't discuss #Alwar rape .... Mr.Pradhan goes on blaming Modi ... Hilarious",neg
833,2019-05-13 14:33:11+00:00,TheViditsharma,Bjp people  will remove  chuakidar before their twitter handles  after  23rd May ??.. #JustAsking  #LokSabhaElections2019 #BJP #AayegaToModiHi @BJP4India @KapilMishra_IND @SirPareshRawal @narendramodi @TajinderBagga,neg
834,2019-05-13 14:20:07+00:00,AbinavMurthy,"As per my Dad, even Sanghis are equating Modi to Mandarin character of Iron Man 3. So there will be Sushma Swaraj or Nitin Gadkari as PM, if they are below 200, but some Third Front parties support. #LokSabhaElections2019",neg
835,2019-05-13 14:10:17+00:00,CMYSJaganFan,"@narendramodi I love my prime minister
#narendramodi
Jai modi jiii....",pos
836,2019-05-13 13:57:23+00:00,TriptiRTiwari,"@BDUTT @yadavakhilesh @NewsHtn Mam on 23rd May you will realise that all these Interviews n Articles were Superfluous n Redundant..

Nothing stands between @narendramodi ji &amp; a Second &amp; Third Term..

Remember it's a trait of #BJP PM's to take oath atleast thrice..",neg
837,2019-05-13 13:53:39+00:00,RajivSabharwal5,"@republic Wah #PriyankaGandhi &amp; #RahulGandhi u started ur campaign from sabarmati ashram &amp; all this drama in temples..
On other side supporting 1000% Nathuram godse comment of #iKamalhassan.
@narendramodi ji they should b banned in sabarmati for politicizing death of mahatma gandhi.
Shame",neg
838,2019-05-13 13:52:09+00:00,RajivSabharwal5,"@TimesNow Wah #PriyankaGandhi &amp; #RahulGandhi u started ur campaign from sabarmati ashram &amp; all this drama in temples..
On other side supporting 1000% Nathuram godse comment of Kamal hassan..
@narendramodi ji they should b banned in sabarmati for politicizing death of mahatma gandhi.
Shame",neg
839,2019-05-13 13:37:42+00:00,AKLalB,@aajtak .@Mayawati Plz explain Source of income for your Biggest Banglow in world near #Amousi #Airport #Lucknow in thousands of Acre of land &amp; #Benami #Properties all #India? @zeenews @republic @narendramodi @AmitShah @rsprasad @BJP4India @RSSorg @Swamy39 #breaking #news #NewsAlert #BJP,pos
840,2019-05-13 13:37:08+00:00,AKLalB,@CIVILIZEDPPL @aajtak @RakeshKumarTy16 @Mayawati Plz explain Source of income for your Biggest Banglow in world near #Amousi #Airport #Lucknow in thousands of Acre of land &amp; #Benami #Properties all #India? @zeenews @republic @narendramodi @AmitShah @rsprasad @BJP4India @RSSorg @Swamy39 #breaking #news #NewsAlert #BJP,pos
841,2019-05-13 13:34:11+00:00,SocioPoliticalW,"Now main panic in #BJP camp:
1. #Modi jee giving speech without tele-prompter. 
2. He is giving interview,  even with preparation of all Q &amp; A. 
3. There may be revolt like situation in BJP camp,  if Modi jee want to do press-conference. 

#LokSabhaElections2019 #CloudScience",neg
842,2019-05-13 13:33:14+00:00,sahilkansal92,"Good to criticise and point of each and everything @narendramodi as he is our PM and he is centre of attraction.

i dont know what is going to happen when @RahulGandhi will become my PM. 
Itni kamiya kaise jhel payenge hum 😃😄😒😒

#Modi #RahulGandhi #Election2019",pos
843,2019-05-13 13:31:19+00:00,AKLalB,@satendramishra1 @aajtak @anandsharma_bjp @ankitchauhan895 @Mayawati Plz explain Source of income for your Biggest Banglow in world near #Amousi #Airport #Lucknow in thousands of Acre of land &amp; #Benami #Properties all #India? @zeenews @republic @narendramodi @AmitShah @rsprasad @BJP4India @RSSorg @Swamy39 #breaking #news #NewsAlert #BJP,pos
844,2019-05-13 13:24:48+00:00,hussainsadaf1,"It is funny how Modi Ji drops in ""facts"" like climate change, radar and cloud, camera and email, cosmetic surgery of Karna and Ganesha and a few others,  and later let the Bhakts, Amit Shah and Arun Jaitley defend him. #LokSabhaElections2019 #PappuQuotes",pos
845,2019-05-13 13:24:22+00:00,lllarunlll,"Modi ji sent his first tweet in 1988 criticizing Rajeev Gandhi for bringing computers in India.
#GadgetGobhi #CloudyModi #NarendraModi",neg
846,2019-05-13 12:31:53+00:00,KushwahaAbhi96,"@BJP4India @PMOIndia @narendramodi good luck for election poll
#BJP deserve their win",neg
847,2019-05-13 12:27:28+00:00,PVenkatGandhi,"#LokSabhaElections2019 
My pick of 3 Disastrous decisions that Modi made that come back to haunt him out of 7 Lok Kalyan Marg are 
1. #Notebandi aka #demonetization 
2. Appointing Murder Accused on Bail Amit Shah as BJP President 
3. Communal Hate Mongerer Yogi as CM of UP",neg
848,2019-05-13 12:16:22+00:00,kanagumca87,"Mr Modi is the 1st PM to have 

1. used E-mail service 7 years before it was launched

2. used Digital camera 8 years before it was introduced

3. Did the Air strike himself despite heavy CLOUD

#LokSabhaElections2019",pos
849,2019-05-13 12:02:09+00:00,NishantAvasthi1,@BlackKn59506535 @colkt @BJP4India @narendramodi @AmitShah @PrakashJavdekar @Swamy39 leaders are born out of the society only Sir and can do no more than what the society demands. #INC removes the chapter on #Savarkar etc time and again knowing full well that their will be no backlash from their voters,neg
850,2019-05-13 11:59:33+00:00,BlackMirrorMonk,@divya_16_ I can already hear Nasik baaja celebrations when PM Modi wins #LokSabhaElections2019 🤗🤗🤗,pos
851,2019-05-13 11:58:03+00:00,_umakantsingh,"How country again 2vote Modi PM, or 4 Rahul PM,who lie on jobs2country,make fake promises 2cheat the youth,the future, blatantly, he dalal media from A to B to C to D,paid2 talk 4 them, believe Media  only P onwards! @ShekharGupta #LokSabhaElections2019 #cloudymodi #pappuquotes",neg
852,2019-05-13 11:51:44+00:00,sujitbatsa,"M for Mumbai Indians
C for CSK
-----
M for Modi
C for Congress

😂😂😂

 #AayegaTohModiHi
#ModiHaiToMumkinHai
#NaMoAgain 
#NaMoAgain2019 
#MaiBhiChowkidaar
#LokSabhaElections2019 
#IndiaBoleModiDobara 
#ModiAgainSaysIndia
#ModiHiAayega 
#AayegaTohModiHi 
#DeshModiKeSaath",pos
853,2019-05-13 11:48:55+00:00,NishantAvasthi1,"@colkt @BJP4India @narendramodi @AmitShah @PrakashJavdekar @Swamy39 Sir if after every 5 years or so, #INC is to come back to power, then all such efforts will labelled as 'saffronisation of education' and reversed. The society has to realise what it wants. It cannot have things in bits &amp; pieces.",neg
854,2019-05-13 11:45:01+00:00,VikashP99143697,#chaukidaar narendra modi #NarendraModi #pmo #cmo Request you to please make a strong decision on family planning so that hindustan and hundutva will alive otherwise we never know in future..,pos
855,2019-05-13 11:41:22+00:00,geetsun,#SensexPredictsBJPGovtFall  Regular fall in #Sensex  clearly indicates #FinancialInstitutions have become doubtful of #BJP's victory @arunjaitley @narendramodi @PMOIndia  @BJP4Delhi  @priyankagandhi  @INCIndia  @AamAadmiParty  @AnilSinghviZEE  @CNBCTV18Live @CNBC,neg
856,2019-05-13 11:33:24+00:00,chikkerur2011,"Who will be ManishankarAiyar for @narendramodi  in 2019 who can give 330+ seats by his wrong statement   
@nimmasuresh @BJP4India @INCIndia @rishibagree #BJP #Congress #2019Elections",neg
857,2019-05-13 11:32:35+00:00,_umakantsingh,"Jobs not in pockets of a PM, jobs in pockets of others, which PM works to take out for youth, never any PM candidate in India promised jobs, both Modi-Rahul talk 2cr, 22 L to lure and fraud youth! #LokSabhaElections2019 #cloudymodi #PappuQuotes #DeshModiKeSaath #russia",neg
858,2019-05-13 11:26:03+00:00,Madhugirimodi,"@narendramodi @PMOIndia @AmitShah #HinduSamratDharmaSene #BJP will win 315-351 seats.
#MadhugiriModiSamikshe
#CleanMejarity",pos
859,2019-05-13 11:25:47+00:00,anxioushours7,"Modi should keep interviews and so should Rahul. At least let the term 'Pappu' get it's worth.
#LokSabhaelections2019 
#ModiLies 
#Rahul

@akashbanerjee @dhruv_rathee @mehartweets @ReallySwara @kunalkamra88 @one_by_two",pos
860,2019-05-13 10:46:59+00:00,_umakantsingh,"All women of Varanasi to rise to defeat Modi as most suffering any region of country has had,it Purvanchal,due to jobless India,the mothers of Purvanchal whose sons/daughters nothing except bhakta! #LokSabhaElections2019 #cloudymodi #PappuQuotes #DeshModiKeSaath @YadavaShalini",neg
861,2019-05-13 10:31:25+00:00,PVenkatGandhi,"#LokSabhaElections2019 
Things that are expecter to happen during campaign but did not happen 
PM Modi did not Answer on 
   - Demonetization
   - Jobs
   - Corruption and Black Money
   - Vikas Report Card
   - Rafale deal 
INC failed to Expose with correctly and consistently",neg
862,2019-05-13 10:24:05+00:00,_umakantsingh,"And all these Natwarlals of Modi in media,politics,business,entertainment, bureaucracy,directly related or not,because indirectly all know,doing all to prevent me become PM at all costs,but when Country ready...? #LokSabhaElections2019 #CloudyModi #DeshModiKeSaath jai shri ram",neg
863,2019-05-13 10:19:50+00:00,jhambt,"Poor mom's kid had bought Digi cam in 1988 and sent the photo via e-mail.. 

But sources say both the things didn't exist at that time.. 

Hey guys! Have some belief on Modi ji... The clouds must have hidden that  in 1988..😂😂 #LokSabhaElections2019",neg
864,2019-05-13 10:08:29+00:00,TriptiRTiwari,"@narendramodi Last time Shimla gave BJP nearly 3.85 Lakh Votes in Lok Sabha Elections..

Looking at Craze n Hysteria of the people gathered at this meeting, 

This time Round 5 Lakh Votes in favour of #BJP is a Foregone Conclusion..
#DeshModiKeSaath 
#DeshKiShaanModi 
#Ratlam",neg
865,2019-05-13 09:58:13+00:00,iammajidalam,"Modi making blunders in his interviews. Talks of clouds hiding planes from Radars  using mail and digital camera in 1988. I now know the reason why he has been avoiding interviews for so long
#modiinterviewdebate 
#NarendraModi",neg
866,2019-05-13 09:52:03+00:00,Trendsetting123,"@AnthonySald @narendramodi @CmoTripura @PiyushGoyal @arunjaitley @divyaspandana @sanjayuvacha @JhaSanjay @Tamil1947 @aayeff1 @KapilSibal @RahulGandhi @IAF_MCC @rkhuria @bainjal @INCIndia @akashbanerjee @priyankagandhi @SalariedTaxpay1 @SatanicJumlas @lawyerkhanmd @RanjitOne @DrAMSinghvi @WuntakalL @ncbn @KilaFateh @Luv_Datta @Puneetvizh @SitaramYechury @kurup62 @advmajeedmemon @AudraEqualityMc @veteran10525 @priyapyadav18 @vermanikhilv @IchbinUjjaini Frankly speaking our image is taking a beating internationally after #BJP came &amp; changed the policy by trying to flex its muscle to appease the domestic  population in the name of Nationalism, 

I don't see any harm, but it had to be done systematically &amp; that's where BJP failed",pos
867,2019-05-13 09:08:49+00:00,RadPoll,"When anyone asked about @narendramodi wife..people of #BJP say those are personal attacks and stooping low on PM..Arey Bhai Behan why do you look him as PM..what you will talk on him if he is your neighbour,a #chaiwala #Chowkidar..?

Think &amp; talk before you support #NarendraModi.",neg
868,2019-05-13 09:02:17+00:00,avanifire,"MY PREDICTIONS FOR LS ELECTIONS 2019
1. If BJP Wins 20+ Sits in Bengal - NDA will return to power.
2. IF TMC winds 40+ Sits in Bengal - Mamta will be the PM candidate (UPA)

Who do you think will be the new PM? #Modi #MamataBanerjee #RahulGandhi #BJP #Election2019 #India",neg
869,2019-05-13 08:46:56+00:00,dronashishya,@divyaspandana @narendramodi He used Digital Camera and Email in late 80's in India... then says 70 saal me desh me kuch hua he nahi hai... bataeye... #ModiDigitalCamera #LokSabhaElections2019 #INC,pos
870,2019-05-13 08:45:33+00:00,arviindk,"Most Intelligent Person In Universe &amp; award goes to Mr. @narendramodi
Woh jo bol dete hai, patar ki lakeer ban jaati hai. His interviews r under research globally. 

Right now Cloud vs Radar is on
Ab to bas Modi hai toh Duniya Hai
#LokSabhaElections2019 #CloudyModi",pos
871,2019-05-13 08:19:57+00:00,upadhyayajay5,@narendramodi  My #Vote2019 to #BJP Not to LocalMP. Have a faith in you.,neg
872,2019-05-13 08:18:37+00:00,vipul99_solanki,Dalal and casteist media #mayawati gets personal while attacking #narendramodi and modi was showering flowers while #RajivGandhi remark and #italymama #vacation #shame on you casteist morons,neg
873,2019-05-13 08:13:54+00:00,Now_Abhi82,"BJP and Bhakts: We have Modi, where is oppositions face of PM ?
.
.
.
.
Nobody *Read Jaitley*: Mayawati is unfit for PM post 🤓

#LokSabhaElections2019 
#BJPfails #BJPlies #Acchedin #Jumla #bhakts  #UrbanIdiots #RafaleModi #ChowkidarChorHai #CloudyModi",neg
874,2019-05-13 08:11:22+00:00,vikram140gulati,When #Modi the poison goes to #TamilNadu he's shown black flags and go back Modi starts trending - can #Punjab do the same - let's drive away this hate monger and his accomplices from #Punjab - long live #HinduSikh unity - #LokSabhaElections2019 #BJPbhagaoDeshbachao #AbHogaNyay,neg
875,2019-05-13 07:58:48+00:00,k_pannala,@ReallySwara Modi will win and should win.. :)  #BJP should win.,pos
876,2019-05-13 07:58:15+00:00,DrMiryounis,"One point is clear... PM Modi has worked for #cronyism since 2014.

Cronies receive huge funding from China in the name of investment  and these cronies inject this money in #BJP ... indirectly China is sending money to #BJP!!!

Important question is, why China is funding BJP???",neg
877,2019-05-13 07:44:56+00:00,ShivaaniKTalwar,@Biorahul Ideology kya hai ? Ideology SIMPLE HAI - #SwaraBhaskar hates PM #Modi &amp; her hatred is manifesting in her campaigning for anyone standing against PM Modi &amp; #BJP !,neg
878,2019-05-13 07:44:26+00:00,AeroAvalanche,"@CheTak__  If #BJP falls short of majority (ex- 250-260) , is there a chance that alliance parties will ask for Nitin Gadakari as PM in return of support ?
And what would be BJP's response ?

Note: Lately #Gadakari has been more favorite to #RSS than #Modi.",neg
879,2019-05-13 07:34:40+00:00,anshulchouhan,@stranger2215 @bolu_golu After @narendramodi 's back to back rallies in MP. It's electrifying atmosphere in MP ! #BJP will perform well &amp; will sweep the last phase. This kind of atmosphere was not even in 2014,pos
880,2019-05-13 07:34:15+00:00,im_sumant,#DeshModiKeSaath we are with you modi ji no matter what!! keep doing what ever you doing. #Modi #BJP #DeshKeDilMeiModi #JitegaModiJitegaBharat,pos
881,2019-05-13 07:32:58+00:00,docdkm,"@AskAnshul Still BJP will get 10-12 seats and will remain number 2 at rest with margin less than 50,000. 
#BJP @narendramodi @AmitShah",neg
882,2019-05-13 07:27:37+00:00,sandipkale82,"In Chandigarh, Sitting MP Kirron Kher Banking On Modi Wave, Development Work @dfpchandigarh @KirronKherBJP @BJPLive @INCIndia #LokSabhaElections2019 #LokSabhaElection2019 #BJP #Congress @narendramodi @PMOIndia @narendramodi_in",pos
883,2019-05-13 07:26:28+00:00,DoYourDuty1st,@republic @narendramodi @amitmalviya I don't know nowdays I have started hating @BJP4India for its arrogance and ignorance that party showing towards volunteers like me and many more. Such a arrogant leader @AmitShah!!? Still I support BJP only because I concerned about my country. Get Well soon #BJP leaders.,neg
884,2019-05-13 07:10:20+00:00,PVenkatGandhi,"2014 : NaMo = Naidu + Modi (besides Narendra Modi)
2019 May 23 : Naidu and Modi become History 
as the Backstabber No1 and Bluffmaster No 1 Duo
#LokSabhaElections2019",pos
885,2019-05-13 06:51:27+00:00,attamjhisatakli,#NarendraModi Modi has clarified now how terrorists come to India. They glide over clouds and land wherever they want. This illiterate man didn't think how in 3 months of monsoon the aircraft keep flying above clouds monitored by radars?,neg
886,2019-05-13 06:45:47+00:00,DemoCrazyHai,"@Shehzad_Ind @vipul2777 @narendramodi Modi now dismantling his own image, proving himself to become feku by giving interviews
1️⃣ Cloud logic 🌧️🌦️
2️⃣ Digital camera &amp; internet in 1989 📷
3️⃣ Scripted interviews 📃📜📖
😂😂😂😂😂😂
#LokSabhaElections2019 
#ModiOnIndiaTV 
#fekumodi",pos
887,2019-05-13 06:45:10+00:00,thisisskm,"How come Rahul Gandhi has not blamed Modi for snatching IPL trophy from a South Indian state and giving it to Ambani?
#rahulgandhi
#CongressMuktBharat 
#Election2019",neg
888,2019-05-13 06:39:04+00:00,Jiten_Sourav,"How many seats will BJP win on its own?
#LokSabhaElections2019 
@narendramodi @BJP4India
#MainBhiChowkidar #LokSabhaElection2019 #AayegaToModiHi",pos
889,2019-05-13 06:37:40+00:00,grbansal7,"@PiyushGoyal @RailwaySeva @RailMinIndia -
Is there any facility for special train for 17th May from Pune to Indore as many people is looking to vote in Indore on 19th May but currently in Pune.
@PMOIndia @S_MahajanLS @KailashOnline
#BJP #Vote4Modi #LokSabhaElections2019",pos
890,2019-05-13 06:36:26+00:00,onlineGhosh,Just wondered what will Modi do if BJP lose the election? Free trips are over? Sad. #IndiaElections2019 #LokSabhaElections2019,neg
891,2019-05-13 06:36:21+00:00,18_MehulR,"@5Forty3 Whatever you say or tweet doesn't matter, what matters most is what the TV channels show on 23rd May by 12 PM.. that will be precise. Rest all opinion polls, exit polls etc is just crap... Yes, I want Modi to come back. #AyegaToModiHi #AayegaToModiHi #BJP #2019Elections",neg
892,2019-05-13 06:03:45+00:00,OpineFacts,"@Narayanan3 @ikamalhaasan @AmitShah @narendramodi 1. #Mamata (#TMC) against #FreeSpeech
2. #BJP against #FreeSpeech 
3. #INC against #FreeSpeech
#FoE is not understood in this country.
When castes are referred in #PM Rallies, #caste violence happens,  dis-""honor"" killings happen, the protectors of #Hindu religion go missing.",neg
893,2019-05-13 05:54:41+00:00,utpal_lohani,@narendramodi Wow so nyccc huge crowd follow for #Bjp,pos
894,2019-05-13 05:36:40+00:00,erAnkurBhardwaj,"@narendramodi @nitin_gadkari 
Modi ji, please invite presidents of other countries for your swearing-in ceremony, please do invite @RahulGandhi  as well .. bura maan jainge.
Or sath me gubbare wala b bula lena kuch bache khel lenge..

23 ho ya 13 faisla is with #NarendraModi",neg
895,2019-05-13 05:22:29+00:00,OMKERKAR,"@Harshphadte88 @chetan_bhagat BJP 300+
NDA 325+
Landslide Victory for @narendramodi 
#LokSabhaElections2019 #ModiHaiTohMumkinHai",pos
896,2019-05-13 05:21:58+00:00,_umakantsingh,"Modi failed dalits,Rajasthan CM/DyCM have only one work,how to make Rahul PM after 23rd May?Again repeating, if I to become PM of United Parties on May31, there 2b NO TOLERANCE,all written in capitals,wrt crimes against women,dalits-tribals! @Mayawati #LokSabhaElections2019 Alwar",neg
897,2019-05-13 05:04:47+00:00,imridul2k,"@ANINewsUP @ANI Ladies &amp; Gentlemen, presenting you a #Dalit turned #DaulatKiBeti

The fear psychosis is quite evident, Bua-Babua alliance too failed just like #UPKeDoLadke

Ye Modi hai, ghar me ghus ke maarta hai bhenji

#LokSabhaElections2019 
@BJP4India @BJP4UP",neg
898,2019-05-13 04:53:19+00:00,INCdilse,"So while #RajivGandhi introduced computer education n use among the masses in late 1980s he exclusively provided email facility to #NarendraModi?

Did RG Sr also give Modi a digital camera?

😂😂

#EntireCloudCoverTechnology #EntireCloudScience #FekuKakaKiAmarKahaniyan",neg
899,2019-05-13 04:49:51+00:00,vikram140gulati,@narendramodi BUILT A SKY HIGH STATUE OF #SARDARPATEL IN GUJARAT - WHAT DID HE BUILD FOR MAHATMA GANDHI - why not a bigger statue of #Bapu in #Gujarat - why does @BJP4India keep patronising #NathuGodse the killer of #Mahatma - any answers  #LokSabhaElections2019,neg
900,2019-05-13 04:45:51+00:00,vikram140gulati,It's for this murder of #Bapu that communal parties like #RSS @BJP4India COULDN'T RISE IN INDIA - THIS WAS THE EXACT REASON WHY INDIANS SPIT ON BJP TILL TODAY - CAN YOU DENY THAT @narendramodi #LokSabhaElections2019,neg
901,2019-05-13 04:41:53+00:00,LeShubham,"My father mother call me 'bhenji', Modi shouldn't call me 'buwa'- Mayawati #AbkiBaarKiskiSarkar #AayegaTohModiHi #BJP #Mayawati",neg
902,2019-05-13 04:19:51+00:00,madhusudan41,@sanjaymarkets @INCIndia In #phase7 Congress tally will go up further especially becoz polling will b in #Punjab ..Under NO CIRCUMSTANCES Modi is becoming PM AGAIN..Mark this Tweet #LokSabhaElections2019,pos
903,2019-05-13 04:18:41+00:00,deepak_s_2000,"Aliens do exist. I see reflection of an Alien in modi ji. His Cloud suggestion, DeMo, 2k note, Pakodaknomiks etc more than prove that he's an alien from Mars @PMOIndia @narendramodi #NarendraModi #CloudModi #CloudCover #CloudScience #CloudStrike #CloudScientistModi",neg
904,2019-05-13 04:15:30+00:00,kumardurgesh262,"@narendramodi Sir,I have a prayer from you that please read my tweet once After reading the tweets, understand my pain and sir and you will join us in your party,And I promise you that I will not leave the #BJP till I die.Just listen to me once.
Shri @narendramodi ji",neg
905,2019-05-13 04:15:12+00:00,_umakantsingh,"@KTRTRS @mkstalin @Mayawati @MamataOfficial Modi failed because he  opted 4cloud cover of Dalals of media, busy in creating natwarlals in country, so country to defeat him total, even from Varanasi! @yashwantsinha @PrannoyRoyNDTV @PrabhuChawla #cloudcover #ElectionsWithNDTV #LokSabhaElections2019",neg
906,2019-05-13 03:54:32+00:00,AP_2809,"we have not got the scholarship yet @PMOIndia @narendramodi  need your support on priority because we haven't face this situation in #BJP govt in MP , don't know why it getting this much delayed",neg
907,2019-05-13 03:43:45+00:00,umakantsingh_IN,"@BDUTT 2/2 Modi failed because he  opted 4cloud cover of Dalals of media, busy in creating natwarlals in country, so country to defeat him total, even from Varanasi! @ravishndtv @shekhargupta @mayawati @YadavaShalini #LokSabhaElections2019 Sumitra Mahajan #SayNoToStubbleBurning",neg
908,2019-05-13 03:43:08+00:00,iamTapanPandya,"@INCMumbai @mipaltan Same way @INCMumbai be ready with the tweet to congratulate @narendramodi ji for being PM of #India for 2nd time ! 😃

#DynastyMuktBharat #CongressMuktBharat #ModiDobara #AayegaToModiHi #NamoAgain #NarendraModi #BJP #Mumbai",pos
909,2019-05-13 03:30:02+00:00,sumanth_karanth,"This election,

Modi's LOVE for India is portrayed as ""HATE for opposition""

Whereas, Opposition's HATE for Modi is shown as their LOVE for India

⏳ #10daystoMay23rd

 #LokSabhaElections2019 
@BJP4India @INCIndia",pos
910,2019-05-13 03:01:44+00:00,nmleo_a1,"@IndianExpress Wise Q that @RahulGandhi shd reply

IE shd hv put supplement Qs after @narendramodi 's affirmation against censuring Qs:
e.g. 
Sir
Wud U ensure aMuslim succeeds @AmitShah 
Why only #Muslim in 70-strong Council of Ministers
Why not minority rep as President or VP
Dalit as #BJP PM?",neg
911,2019-05-13 02:37:12+00:00,SumitCh93662225,In constituency like Badarpur people want Modi but do not like to support their party candidate... What's the solution for this #NarendraModi #BJP,neg
912,2019-05-13 02:28:33+00:00,LaksshyaAdvani,"@Swamy39 @shuksrpcol @narendramodi @AmitShah @VOXINDICA @AMISHDEVGAN @Gen_VKSingh @sudhirchaudhary Sir @Swamy39 What is your analysis after #Phase6 voting. 

How much #BJP will get..?",neg
913,2019-05-13 02:28:22+00:00,indorerealtor,"@salman7khurshid Abuse modi learnt from Mandela or @RahulGandhi?
#LokSabhaElections2019",neg
914,2019-05-13 02:00:36+00:00,indiatvnews,"#LokSabhaElections2019 | #ElectionsWithIndiaTV
Prime Minister Narendra Modi to address 3 public rallies today - in Ratlam (Madhya Pradesh), Solan (Himachal Pradesh) and Bathinda (Punjab) today.",pos
915,2019-05-13 01:06:17+00:00,ddnews_jammu,"Campaigning in full swing for the Final phase of #LokSabhaElections2019; PM Narendra Modi to address rallies in Madhya Pradesh, Himachal Pradesh and Punjab; BJP President Amit Shah to campaign in West Bengal",pos
916,2019-05-13 00:29:40+00:00,VINODTHEPATRIOT,"TIME's columnist Aatish Taseer who has written article “India’s Divider In Chief” has been branded as Pakistani, though he has British Citizenship, however, not many of them know that he is son of Modi Supporter Tavleen Singh. He exposes BJP again.#bjp
#TimeMagazine #Modi",neg
917,2019-05-13 00:22:29+00:00,peterchoondal,Now everyone understands why our PM was not conducting press meets.. 😂😂😂 #Modi #LokSabhaElections2019 #CloudCover #Cloud #CloudModi,pos
918,2019-05-12 20:59:42+00:00,Turiyamm,"All #chowkidars are matching exactly like animals 
@nitin_gadkari =fox
@naqvimukhtar =dog
@narendramodi =ass
@DrRutvij =bee

Rest u all can add
#LokSabhaElections2019 #chowkidarchorhain #ChowkidaroKaScam #ModiMadeDisaster #bjp @INCIndia @cpimspeak @Trinamool",neg
919,2019-05-12 20:23:01+00:00,saandiippnayak,"Modi has stolen the IPL Trophy from Chennai and put it in Ambani's pocket. By #RahulGandhi
#IPL2019Final",neg
920,2019-05-12 19:56:56+00:00,BabaAadill,So Pakistan be vigilant when it’s cloudy it can lead to Air strike ..................someone pls Tell Mr Modi the difference between Tv antenna and army radar #AirStrikeIdeas #bjp 🙏,neg
921,2019-05-12 19:55:35+00:00,Pavan6118,Karma is a Bitch. @narendramodi ending his term where it all started.  The accent of Modi started with vile campaign of derailing @RahulGandhi as pappu after 15 years modi ending it by showing to the world who the real Pappu is.  #RahulGandhi #Modi,neg
922,2019-05-12 19:52:31+00:00,KumarSub25,"#NamoForNewIndia
#MeraVoteModiKo
For bringing unparalleled change by decisive actions for the benefit of the nation that changed India's destiny in the last 5 years. The citizens of the country pledge their vote for PM Modi. 
#AayegaTohModiHi 
#DeshKeDilMeiModi  
#NarendraModi",pos
923,2019-05-12 19:43:35+00:00,Dexter200489,"I voted today... For a better future...better India ahead.. 
#VoteForIndia @BJP4India
@INCIndia @RahulGandhi
@narendramodi

Won't let India get into hands of a #lunatics, #mentallyretarded, #druggie, #foreigner, #broker, #corrupted Gandhi family,  .. 

hence I voted for #bjp",neg
924,2019-05-12 19:22:36+00:00,SankaPadma,"@ShobhaBJP @reachnmn @INCIndia @kharge #kharge like #sampitroda must have got approval from the uncouth non-Indian Gandhi #parasite dynasty owners of @INCIndia to abuse the incorruptible PM #NarendraModi who works 24x7 and puts #IndiaFirst 

#DynastyMuktBharat #DeshKeDilMeiModi 
#phase7 #LokSabhaElections2019",pos
925,2019-05-12 19:15:27+00:00,tandon_shalabh,"Yeah..Unless you have worked with military grade radars and are familiar with its specifications..I suggest you shut the fuck up about it..
Aur Modi Ji ap bhi rahne hi do..
#LokSabhaElections2019",neg
926,2019-05-12 19:03:13+00:00,Rajen15465577,"In 2014 we needed these mediahouses to tell us who is @narendramodi 
But in 2019, I refuse to believe that we need any national or international mediahouses to tell us who is Modi, what is his intention &amp; how he works. Isn't it?
#LokSabhaElections2019 
#BJP 
#BJP4India #india",pos
927,2019-05-12 18:46:59+00:00,Mishthi4u,"@rsprasad You again forgot to mention Men, Respectable Mr. Law minister..
As you have done nothing 4 them,
What Men got in Modi govt? Few more #GenderBiasedLaws which forces #MaleSuicide?
#NOTA4MensRights
#NOTAisOption #PurushAayog #MenRHumanToo #MenAreHumanToo #LokSabhaElections2019",neg
928,2019-05-12 18:39:27+00:00,nirmalansun,@PTTVOnlineNews Bjp supporters katharal here just one message . Keep it on Kamal even I am not follower this looks good . Even time magazine told #divider_in_cheif is modi #bjp,neg
929,2019-05-12 18:25:50+00:00,NeerajS13318461,"@alok_ajay @aksinhaster @RahulGandhi @narendramodi #Ajay he s campaigning for #MODI ji only ,he s a #BJP face n #Congress",neg
930,2019-05-12 18:22:31+00:00,Sudhirshetty08,"Rahul Gandhi: Modi gave ipl trophy to Ambani. I strongly condemn This!

#CSKvMI #LokSabhaElections2019 #IPL2019Final",neg
931,2019-05-12 18:21:11+00:00,umakantsingh_IN,"Modi caters to armchair fraudsters’ class of society, and that segment of society is anti-thesis to India 2019, surely Modi to be defeated, and a Trump to be PM! @BDUTT #LOKSABHAELECTIONS2019 #PHASE6 @SHEKHARGUPTA @RAVISHNDTV",neg
932,2019-05-12 18:12:43+00:00,invincibleInd,"@SwatiJaiHind Hello @ECISVEEP @abhisar_sharma @asadowaisi 
What left to be done to kill world largest democracy..
Why do you conduct elections 
Declare modi as an emperor of the nation.

#LokSabhaElections2019 #Vote4Jhaadu #VotingRound6",pos
933,2019-05-12 18:09:21+00:00,chitranayal09,"@ToTheePoint @SadhviPragya_MP @BJP4India @narendramodi @narendramodi_in @PMOIndia @ECISVEEP @AmitShah @smritiirani @arunjaitley @rajnathsingh #BJP is about Dharma while ...#Congress is about ku-karma karna .. 
🤣🤣🤣",pos
